http://www.boxofficemojo.com/movies/?id=prettypersuasion.htm,Pretty Persuasion,305800,8/12/05,74395,"['Evan Rachel Wood', 'James Woods', 'Ron Livingston', 'Christina Applegate']",['USA'],0
http://www.boxofficemojo.com/movies/?id=hollywoodhomicide.htm,Hollywood Homicide,30940691,6/13/03,1436217,"['Josh Hartnett', 'Bruce Greenwood', 'Harrison Ford', 'Lena Olin', 'Keith David', 'Anthony Mackie*']",['USA'],0
http://www.boxofficemojo.com/movies/?id=sororityrow.htm,Sorority Row,11965282,9/11/09,321877,['Jamie Chung'],['USA'],0
http://www.boxofficemojo.com/movies/?id=loveguru.htm,The Love Guru,32235793,6/20/08,2539175,"['Justin Timberlake', 'Jessica Alba', 'Mike Myers', 'Ben Kingsley']","['USA', 'UK', 'Germany']",1
http://www.boxofficemojo.com/movies/?id=brightonrock.htm,Brighton Rock,229653,8/26/11,1743184,"['John Hurt', 'Helen Mirren', 'Andy Serkis']",['UK'],1
http://www.boxofficemojo.com/movies/?id=rumdiary.htm,The Rum Diary,13109815,10/28/11,2499158,"['Richard Jenkins', 'Johnny Depp', 'Giovanni Ribisi', 'Amber Heard', 'Aaron Eckhart']",['USA'],0
http://www.boxofficemojo.com/movies/?id=burtwonderstone.htm,The Incredible Burt Wonderstone,22537881,3/15/13,919831,"['Olivia Wilde', 'Jay Mohr', 'Jim Carrey', 'Alan Arkin', 'Steve Buscemi', 'Steve Carell', 'James Gandolfini']",['USA'],0
http://www.boxofficemojo.com/movies/?id=traveling.htm,Love Happens,22965110,9/18/09,2176055,"['Dan Fogler', 'Martin Sheen', 'Jennifer Aniston', 'Judy Greer', 'Aaron Eckhart']","['USA', 'Canada', 'UK']",0
http://www.boxofficemojo.com/movies/?id=travelingpants.htm,The Sisterhood of the Traveling Pants,39053061,6/1/05,608637,"['Amber Tamblyn', 'Mike Vogel', 'America Ferrera', 'Blake Lively', 'Alexis Bledel']","['USA', 'Greece', 'Mexico']",0
http://www.boxofficemojo.com/movies/?id=red2010.htm,Red,90380162,10/15/10,10969022,"['Karl Urban', 'Julian McMahon', 'Ernest Borgnine', 'Brian Cox', 'Bruce Willis', 'Helen Mirren', 'Richard Dreyfuss', 'Morgan Freeman', 'Mary-Louise Parker', 'John Malkovich']",['USA'],1
http://www.boxofficemojo.com/movies/?id=lady2011.htm,The Lady,355391,4/13/12,451066,"['Markus Waldow', 'Michelle Yeoh', 'David Thewlis', 'Jonathan Raggett']","['France', 'UK']",1
http://www.boxofficemojo.com/movies/?id=lastdays05.htm,Last Days,463080,7/22/05,74061,"['Asia Argento', 'Michael Pitt', 'Lukas Haas']",['USA'],0
http://www.boxofficemojo.com/movies/?id=haroldandkumar2.htm,Harold and Kumar Escape from Guantanamo Bay,38108728,4/25/08,1359602,"['Neil Patrick Harris', 'Rob Corddry', 'Kal Penn', 'Roger Bart', 'John Cho', 'Ed Helms*']",[],0
http://www.boxofficemojo.com/movies/?id=oneday.htm,One Day,13843771,8/19/11,12527080,"['Romola Garai', 'Jim Sturgess', 'Anne Hathaway', 'Patricia Clarkson']","['USA', 'UK']",1
http://www.boxofficemojo.com/movies/?id=upintheair.htm,Up in the Air,83823381,12/4/09,135536,"['Zach Galifianakis*', 'Anna Kendrick', 'Danny McBride', 'Vera Farmiga', 'Jason Bateman', 'George Clooney', 'J.K. Simmons*', 'Melanie Lynskey']",['USA'],0
http://www.boxofficemojo.com/movies/?id=unfinishedsong.htm,Unfinished Song,1702668,6/21/13,2899297,"['Terence Stamp', 'Christopher Eccleston', 'Vanessa Redgrave', 'Gemma Arterton']","['UK', 'Germany']",1
http://www.boxofficemojo.com/movies/?id=ofmenandmavericks.htm,Chasing Mavericks,6002756,10/26/12,76066,"['Jonny Weston', 'Gerard Butler', 'Elizabeth Shue']",['USA'],1
http://www.boxofficemojo.com/movies/?id=sweethomealabama.htm,Sweet Home Alabama,127223418,9/27/02,8708667,"['Dakota Fanning*', 'Josh Lucas', 'Reese Witherspoon']",['USA'],0
